Date,Price,Open,High,Low,Vol.,Change %
9/22/2023,31650,"31,500.00","31,750.00","31,000.00",8.22M,-0.16%
9/25/2023,29800,"31,450.00","31,700.00","29,800.00",6.72M,-5.85%
9/26/2023,30300,"29,900.00","30,850.00","29,750.00",5.26M,1.68%
9/27/2023,31000,"30,400.00","31,000.00","30,000.00",3.65M,2.31%
9/28/2023,30850,"30,700.00","31,000.00","28,850.00",7.87M,-0.48%
9/29/2023,30050,"30,550.00","31,050.00","30,050.00",5.35M,-2.59%
10/2/2023,29950,"30,100.00","30,350.00","27,950.00",5.33M,-0.33%
10/3/2023,29100,"29,500.00","29,500.00","28,750.00",7.71M,-2.84%
10/4/2023,28900,"28,700.00","29,100.00","28,600.00",3.08M,-0.69%
10/5/2023,28100,"29,050.00","29,150.00","28,100.00",4.88M,-2.77%
10/6/2023,28700,"28,500.00","28,750.00","27,850.00",3.15M,2.14%
10/9/2023,29150,"28,650.00","29,200.00","28,650.00",1.90M,1.57%
10/10/2023,29300,"29,350.00","29,550.00","29,200.00",2.97M,0.51%
10/11/2023,29500,"29,300.00","29,500.00","29,050.00",1.76M,0.68%
10/12/2023,29600,"29,700.00","29,750.00","29,350.00",2.09M,0.34%
10/13/2023,29300,"29,300.00","29,600.00","29,000.00",1.46M,-1.01%
10/16/2023,28800,"29,250.00","29,300.00","28,800.00",2.03M,-1.71%
10/17/2023,28600,"29,000.00","29,150.00","28,600.00",1.65M,-0.69%
10/18/2023,28350,"28,600.00","28,800.00","28,050.00",2.13M,-0.87%
10/19/2023,28600,"28,350.00","28,600.00","28,000.00",1.81M,0.88%
10/20/2023,29400,"28,450.00","29,750.00","27,900.00",3.60M,2.80%
10/23/2023,29300,"29,400.00","29,400.00","28,800.00",1.59M,-0.34%
10/24/2023,29500,"29,300.00","29,500.00","29,050.00",2.47M,0.68%
10/25/2023,29000,"29,300.00","29,500.00","28,950.00",1.75M,-1.69%
10/26/2023,28350,"28,350.00","28,550.00","27,550.00",5.97M,-2.24%
10/27/2023,28200,"28,350.00","28,450.00","27,750.00",2.90M,-0.53%
10/30/2023,27650,"27,650.00","28,200.00","27,650.00",1.73M,-1.95%
10/31/2023,27700,"27,750.00","28,000.00","27,600.00",2.83M,0.18%
11/1/2023,27400,"27,800.00","27,800.00","27,300.00",3.04M,-1.08%
11/2/2023,28250,"27,600.00","28,500.00","27,600.00",2.37M,3.10%
11/3/2023,28000,"28,400.00","28,450.00","28,000.00",3.56M,-0.88%
11/6/2023,28550,"28,350.00","28,700.00","28,350.00",2.34M,1.96%
11/7/2023,28550,"28,400.00","28,700.00","28,300.00",2.28M,0.00%
11/8/2023,29250,"28,600.00","29,250.00","28,250.00",2.93M,2.45%
11/9/2023,29500,"29,350.00","29,750.00","29,200.00",4.61M,0.85%
11/10/2023,29400,"29,250.00","29,400.00","28,950.00",3.48M,-0.34%
11/13/2023,29400,"29,300.00","29,550.00","29,200.00",3.13M,0.00%
11/14/2023,29800,"29,850.00","30,100.00","29,600.00",3.73M,1.36%
11/15/2023,30200,"30,100.00","30,600.00","30,100.00",5.37M,1.34%
11/16/2023,30250,"29,950.00","30,300.00","29,900.00",2.24M,0.17%
11/17/2023,29700,"30,200.00","30,300.00","29,450.00",4.28M,-1.82%
11/20/2023,29550,"29,200.00","29,750.00","29,100.00",2.17M,-0.51%
11/21/2023,29400,"29,850.00","29,850.00","29,400.00",1.84M,-0.51%
11/22/2023,29600,"29,500.00","29,700.00","29,350.00",1.85M,0.68%
11/23/2023,29200,"29,750.00","29,750.00","29,200.00",1.91M,-1.35%
11/24/2023,29600,"29,200.00","29,600.00","28,700.00",3.09M,1.37%
11/27/2023,29400,"29,650.00","29,650.00","29,100.00",1.43M,-0.68%
11/28/2023,29300,"29,300.00","29,300.00","28,850.00",2.07M,-0.34%
11/29/2023,29400,"29,300.00","29,550.00","29,200.00",2.55M,0.34%
11/30/2023,26300,"26,300.00","26,700.00","26,150.00",2.65M,-10.54%
12/1/2023,26300,"26,450.00","26,450.00","26,000.00",1.96M,0.00%
12/4/2023,26550,"26,450.00","26,600.00","26,250.00",7.64M,0.95%
12/5/2023,26500,"26,600.00","26,700.00","26,500.00",2.55M,-0.19%
12/6/2023,26650,"26,500.00","26,700.00","26,500.00",3.21M,0.57%
12/7/2023,26900,"26,750.00","27,100.00","26,550.00",5.66M,0.94%
12/8/2023,26900,"27,000.00","27,100.00","26,700.00",3.72M,0.00%
12/11/2023,26850,"26,950.00","27,050.00","26,700.00",2.20M,-0.19%
12/12/2023,27000,"26,900.00","27,000.00","26,700.00",3.35M,0.56%
12/13/2023,26750,"27,150.00","27,350.00","26,700.00",3.63M,-0.93%
12/14/2023,26750,"26,950.00","26,950.00","26,450.00",3.87M,0.00%
12/15/2023,26700,"26,500.00","26,850.00","26,350.00",3.97M,-0.19%
12/18/2023,26050,"26,500.00","26,700.00","26,050.00",3.84M,-2.43%
12/19/2023,26500,"26,100.00","26,500.00","25,950.00",2.31M,1.73%
12/20/2023,26550,"26,300.00","26,600.00","26,200.00",2.39M,0.19%
12/21/2023,26550,"26,400.00","26,600.00","26,250.00",2.58M,0.00%
12/22/2023,26450,"26,500.00","26,600.00","26,350.00",2.17M,-0.38%
12/25/2023,26900,"26,550.00","26,900.00","26,500.00",4.08M,1.70%
12/26/2023,26800,"26,850.00","26,950.00","26,800.00",3.25M,-0.37%
12/27/2023,26850,"26,800.00","26,900.00","26,750.00",3.01M,0.19%
12/28/2023,27100,"26,850.00","27,100.00","26,750.00",2.98M,0.93%
12/29/2023,27100,"27,200.00","27,350.00","27,100.00",4.66M,0.00%
