Date,Price,Open,High,Low,Vol.,Change %
3/2/2018,96906,"97,297","99,448","93,874",144.79K,-0.50%
3/5/2018,95830,"98,275","98,275","94,852",158.21K,-1.11%
3/6/2018,96710,"96,026","96,710","93,972",112.95K,0.92%
3/7/2018,95341,"95,537","98,275","94,852",59.44K,-1.42%
3/8/2018,95732,"95,341","95,732","94,852",37.19K,0.41%
3/9/2018,96514,"95,732","97,003","95,341",65.20K,0.82%
3/12/2018,97199,"97,688","99,741","96,514",196.68K,0.71%
3/13/2018,95830,"97,297","97,297","95,634",32.38K,-1.41%
3/14/2018,93581,"95,830","95,830","93,385",72.95K,-2.35%
3/15/2018,90354,"94,168","94,168","89,572",114.20K,-3.45%
3/16/2018,92896,"90,354","92,896","89,181",81.01K,2.81%
3/19/2018,89669,"93,385","93,874","89,181",99.88K,-3.47%
3/20/2018,87518,"90,452","90,452","86,834",158.72K,-2.40%
3/21/2018,88985,"88,007","88,985","86,149",82.95K,1.68%
3/22/2018,89181,"88,105","89,963","88,007",154.42K,0.22%
3/23/2018,87616,"88,007","88,496","86,051",98.27K,-1.75%
3/26/2018,89474,"87,029","89,474","86,736",53.71K,2.12%
3/27/2018,94657,"91,234","94,852","89,572",228.19K,5.79%
3/28/2018,93874,"92,407","94,950","92,407",88.98K,-0.83%
3/29/2018,98275,"93,874","99,741","93,874",316.99K,4.69%
3/30/2018,103751,"99,741","104,924","98,764",284.22K,5.57%
4/2/2018,102577,"104,631","105,609","101,306",236.31K,-1.13%
4/3/2018,101208,"101,697","102,675","101,208",234.87K,-1.33%
4/4/2018,96710,"101,208","101,208","93,776",159.94K,-4.44%
4/5/2018,93288,"95,830","95,928","92,896",153.68K,-3.54%
4/6/2018,91919,"93,288","93,581","90,256",151.30K,-1.47%
4/9/2018,93874,"87,518","94,852","87,518",92.69K,2.13%
4/10/2018,91723,"91,919","92,994","90,941",68.07K,-2.29%
4/11/2018,90941,"91,919","92,016","90,941",87.35K,-0.85%
4/12/2018,92114,"90,941","92,212","90,941",39.42K,1.29%
4/13/2018,92310,"92,407","92,799","91,527",50.33K,0.21%
4/16/2018,91625,"92,016","92,310","91,136",61.77K,-0.74%
4/17/2018,90843,"91,430","91,625","90,158",54.41K,-0.85%
4/18/2018,89963,"90,941","90,941","88,985",52.41K,-0.97%
4/19/2018,90061,"88,985","90,354","88,985",54.27K,0.11%
4/20/2018,89669,"89,572","89,963","88,007",65.53K,-0.44%
4/23/2018,88496,"89,572","89,669","88,496",48.39K,-1.31%
4/24/2018,87909,"88,496","88,985","87,029",35.00K,-0.66%
4/26/2018,87714,"87,616","88,007","87,029",86.03K,-0.22%
4/27/2018,87518,"88,007","88,007","85,269",62.61K,-0.22%
5/2/2018,86051,"87,518","87,518","85,856",29.96K,-1.68%
5/3/2018,86247,"86,149","86,540","84,585",50.21K,0.23%
5/4/2018,86247,"86,540","86,638","85,562",18.10K,0.00%
5/7/2018,89669,"86,149","89,669","84,585",153.64K,3.97%
5/8/2018,88007,"88,007","90,941","87,029",65.22K,-1.85%
5/9/2018,87909,"88,496","88,496","86,051",25.54K,-0.11%
5/10/2018,87518,"88,007","88,105","87,029",88.39K,-0.44%
5/11/2018,87616,"86,345","88,007","86,149",24.40K,0.11%
5/14/2018,88007,"87,518","88,007","86,247",29.32K,0.45%
5/15/2018,86051,"88,007","88,007","85,954",57.98K,-2.22%
5/16/2018,86051,"85,758","86,149","85,074",20.90K,0.00%
5/17/2018,85367,"86,051","86,540","85,367",8.80K,-0.79%
5/18/2018,85074,"85,954","85,954","84,878",54.91K,-0.34%
5/21/2018,85074,"87,029","87,029","85,074",9.00K,0.00%
5/22/2018,82531,"85,074","85,074","80,380",89.48K,-2.99%
5/23/2018,80282,"81,162","81,749","73,339",94.33K,-2.73%
5/24/2018,80184,"80,673","81,162","79,695",42.90K,-0.12%
5/25/2018,79402,"79,206","79,989","79,206",26.31K,-0.98%
5/28/2018,78229,"79,402","79,402","77,740",90.11K,-1.48%
5/29/2018,78229,"77,251","78,229","76,175",51.56K,0.00%
5/30/2018,77446,"75,588","80,673","75,491",166.22K,-1.00%
5/31/2018,78717,"78,229","78,717","78,229",36.62K,1.64%
6/1/2018,79206,"78,424","80,869","77,740",41.82K,0.62%
6/4/2018,86051,"80,184","86,051","80,184",41.05K,8.64%
6/5/2018,88496,"86,051","88,692","86,051",88.82K,2.84%
6/6/2018,86149,"88,007","88,300","85,074",29.52K,-2.65%
6/7/2018,86443,"87,029","87,029","85,074",28.30K,0.34%
6/8/2018,87518,"88,007","88,007","85,074",41.34K,1.24%
6/11/2018,94070,"87,029","94,950","86,051",190.97K,7.49%
6/12/2018,91919,"93,776","93,874","88,985",42.65K,-2.29%
6/13/2018,90452,"91,234","91,332","89,669",24.35K,-1.60%
6/14/2018,88594,"90,647","90,647","88,203",24.85K,-2.05%
6/15/2018,87029,"88,105","88,105","86,345",25.73K,-1.77%
6/18/2018,86443,"86,540","88,007","85,074",21.24K,-0.67%
6/19/2018,83118,"86,051","86,051","80,380",133.45K,-3.85%
6/20/2018,88007,"88,496","88,496","85,074",65.09K,5.88%
6/21/2018,86051,"85,074","87,909","85,074",9.30K,-2.22%
6/22/2018,89963,"88,007","90,941","88,007",125.81K,4.55%
6/25/2018,90452,"90,061","90,941","89,963",146.82K,0.54%
6/26/2018,88007,"86,051","88,007","86,051",19.90K,-2.70%
6/27/2018,90452,"85,074","91,038","85,074",307.90K,2.78%
6/28/2018,89963,"90,941","90,941","87,029",234.56K,-0.54%
6/29/2018,89474,"90,256","90,354","87,909",144.13K,-0.54%
7/2/2018,86149,"88,007","88,007","86,051",23.30K,-3.72%
7/3/2018,86051,"87,127","87,127","84,585",25.61K,-0.11%
