Date,Price,Open,High,Low,Vol.,Change %
8/9/2023,101000,"101,400.00","101,400.00","100,600.00",371.50K,-0.20%
8/10/2023,102000,"101,900.00","103,700.00","101,500.00",771.90K,0.99%
8/11/2023,101500,"101,800.00","102,000.00","100,700.00",344.20K,-0.49%
8/14/2023,100600,"101,600.00","101,900.00","100,500.00",549.30K,-0.89%
8/15/2023,100400,"100,700.00","100,700.00","100,100.00",326.40K,-0.20%
8/16/2023,100200,"100,400.00","101,400.00","100,000.00",403.40K,-0.20%
8/17/2023,100000,"100,000.00","101,000.00","99,600.00",416.40K,-0.20%
8/18/2023,97600,"99,900.00","99,900.00","97,800.00",824.80K,-2.40%
8/21/2023,99100,"98,600.00","99,400.00","98,100.00",451.70K,1.54%
8/22/2023,100300,"99,500.00","101,000.00","99,000.00",598.30K,1.21%
8/23/2023,101900,"100,300.00","102,100.00","100,300.00",724.30K,1.60%
8/24/2023,102400,"102,500.00","102,500.00","101,900.00",553.40K,0.49%
8/25/2023,101400,"102,400.00","102,400.00","101,000.00",539.60K,-0.98%
8/28/2023,103200,"102,300.00","103,800.00","101,800.00",687.50K,1.78%
8/29/2023,99900,"101,000.00","101,000.00","99,400.00",543.10K,-3.20%
8/30/2023,99300,"100,000.00","100,000.00","98,800.00",426.60K,-0.60%
8/31/2023,98600,"99,300.00","99,500.00","98,600.00",573.70K,-0.70%
9/5/2023,99600,"100,200.00","100,200.00","98,700.00",420.60K,1.01%
9/6/2023,101500,"99,900.00","101,800.00","99,700.00",547.90K,1.91%
9/7/2023,102900,"101,400.00","103,200.00","100,600.00",911.90K,1.38%
9/8/2023,102200,"102,900.00","103,300.00","102,200.00",548.90K,-0.68%
9/11/2023,101400,"103,500.00","103,500.00","101,100.00",371.80K,-0.78%
9/12/2023,102700,"102,200.00","103,600.00","101,100.00",588.80K,1.28%
9/13/2023,105600,"103,100.00","106,300.00","102,700.00",1.30M,2.82%
9/14/2023,106000,"105,600.00","107,900.00","104,500.00",552.90K,0.38%
9/15/2023,109600,"107,000.00","109,700.00","106,100.00",793.00K,3.40%
9/18/2023,109000,"109,900.00","111,900.00","108,000.00",469.50K,-0.55%
9/19/2023,110000,"109,000.00","111,000.00","107,600.00",404.10K,0.92%
9/20/2023,109000,"110,000.00","110,000.00","108,400.00",428.40K,-0.91%
9/21/2023,106500,"108,600.00","109,000.00","106,500.00",774.10K,-2.29%
9/22/2023,90900,"89,900.00","91,000.00","88,800.00",730.80K,-14.65%
9/25/2023,89500,"90,900.00","92,000.00","89,000.00",507.70K,-1.54%
9/26/2023,88800,"89,500.00","90,200.00","88,800.00",441.60K,-0.78%
9/27/2023,88900,"89,000.00","89,500.00","86,000.00",570.50K,0.11%
9/28/2023,91500,"89,800.00","91,500.00","88,900.00",924.00K,2.92%
9/29/2023,90700,"91,700.00","91,700.00","89,500.00",596.50K,-0.87%
10/2/2023,89300,"90,500.00","90,500.00","88,900.00",289.10K,-1.54%
10/3/2023,86300,"88,800.00","88,800.00","86,000.00",546.00K,-3.36%
10/4/2023,85800,"86,000.00","86,500.00","85,800.00",603.60K,-0.58%
10/5/2023,84200,"85,700.00","85,800.00","84,200.00",589.90K,-1.86%
10/6/2023,84200,"84,100.00","84,200.00","83,000.00",350.40K,0.00%
10/9/2023,86600,"86,500.00","87,300.00","85,500.00",514.80K,2.85%
10/10/2023,86400,"87,200.00","88,200.00","85,400.00",986.10K,-0.23%
10/11/2023,86000,"87,000.00","87,500.00","85,500.00",658.70K,-0.46%
10/12/2023,86000,"86,400.00","86,400.00","85,000.00",639.90K,0.00%
10/13/2023,85800,"85,100.00","86,000.00","84,400.00",431.80K,-0.23%
10/16/2023,86900,"86,500.00","87,900.00","86,500.00",874.50K,1.28%
10/17/2023,85200,"86,700.00","86,900.00","85,200.00",454.40K,-1.96%
10/18/2023,83000,"85,000.00","85,100.00","81,500.00",792.80K,-2.58%
10/19/2023,81900,"83,000.00","83,500.00","81,900.00",638.80K,-1.33%
10/20/2023,83200,"82,200.00","83,200.00","80,000.00",812.70K,1.59%
10/23/2023,80600,"83,300.00","83,300.00","80,400.00",467.40K,-3.13%
10/24/2023,81200,"81,000.00","81,300.00","80,000.00",348.40K,0.74%
10/25/2023,80400,"81,000.00","81,400.00","80,400.00",329.40K,-0.99%
10/26/2023,75500,"77,800.00","80,000.00","75,500.00",1.07M,-6.09%
10/27/2023,77600,"76,500.00","78,500.00","75,600.00",377.80K,2.78%
10/30/2023,76600,"77,600.00","77,700.00","76,500.00",256.60K,-1.29%
10/31/2023,76600,"76,600.00","77,100.00","76,000.00",355.20K,0.00%
11/1/2023,76900,"77,500.00","77,500.00","76,300.00",296.60K,0.39%
11/2/2023,79200,"77,300.00","79,200.00","76,900.00",444.70K,2.99%
11/3/2023,79100,"79,400.00","79,700.00","78,300.00",455.30K,-0.13%
11/6/2023,79000,"79,100.00","79,100.00","78,000.00",415.20K,-0.13%
11/7/2023,78800,"79,000.00","80,400.00","78,500.00",309.80K,-0.25%
11/8/2023,80000,"78,500.00","80,000.00","78,000.00",504.30K,1.52%
11/9/2023,80000,"80,000.00","80,400.00","79,000.00",628.10K,0.00%
11/10/2023,78700,"79,000.00","80,000.00","78,500.00",525.70K,-1.63%
11/13/2023,79000,"79,000.00","79,500.00","78,600.00",306.30K,0.38%
11/14/2023,79100,"79,300.00","79,700.00","78,500.00",445.50K,0.13%
11/15/2023,80100,"79,600.00","80,700.00","79,600.00",823.80K,1.26%
11/16/2023,80000,"79,900.00","80,000.00","79,000.00",652.00K,-0.12%
11/17/2023,78700,"79,600.00","79,700.00","78,300.00",778.80K,-1.63%
11/20/2023,78300,"77,700.00","78,900.00","77,600.00",572.60K,-0.51%
11/21/2023,79000,"78,800.00","79,100.00","78,300.00",379.30K,0.89%
11/22/2023,79000,"79,000.00","79,300.00","78,400.00",481.60K,0.00%
11/23/2023,77000,"79,100.00","79,200.00","77,000.00",611.50K,-2.53%
11/24/2023,77500,"77,100.00","77,600.00","76,000.00",624.90K,0.65%
11/27/2023,76800,"77,700.00","77,700.00","76,500.00",404.10K,-0.90%
11/28/2023,77000,"76,500.00","77,000.00","75,800.00",526.30K,0.26%
11/29/2023,77800,"76,700.00","78,000.00","76,600.00",596.10K,1.04%
11/30/2023,76500,"77,900.00","78,300.00","76,500.00",465.70K,-1.67%
12/1/2023,77700,"77,000.00","77,900.00","76,600.00",492.70K,1.57%
