Date,Price,Open,High,Low,Vol.,Change %
1/26/2016,3491.6,"3,504.80","3,584.20","3,478.40",9.18M,-2.94%
1/27/2016,3544.5,"3,531.30","3,571.00","3,518.10",8.60M,1.52%
1/28/2016,3504.8,"3,557.70","3,597.40","3,504.80",5.50M,-1.12%
1/29/2016,3637.1,"3,531.30","3,637.10","3,504.80",6.07M,3.77%
2/1/2016,3531.3,"3,637.10","3,703.20","3,531.30",6.04M,-2.91%
2/2/2016,3544.5,"3,504.80","3,557.70","3,491.60",2.05M,0.37%
2/3/2016,3544.5,"3,491.60","3,557.70","3,478.40",8.70M,0.00%
2/4/2016,3571,"3,557.70","3,584.20","3,557.70",1.25M,0.75%
2/5/2016,3571,"3,571.00","3,597.40","3,544.50",1.10M,0.00%
2/15/2016,3491.6,"3,571.00","3,571.00","3,438.70",7.30M,-2.22%
2/16/2016,3531.3,"3,491.60","3,544.50","3,491.60",3.46M,1.14%
2/17/2016,3531.3,"3,504.80","3,544.50","3,504.80",4.27M,0.00%
2/18/2016,3544.5,"3,544.50","3,584.20","3,544.50",3.55M,0.37%
2/19/2016,3571,"3,544.50","3,584.20","3,544.50",4.98M,0.75%
2/22/2016,3597.4,"3,557.70","3,663.50","3,557.70",7.71M,0.74%
2/23/2016,3597.4,"3,690.00","3,690.00","3,597.40",5.70M,0.00%
2/24/2016,3597.4,"3,597.40","3,610.60","3,544.50",4.73M,0.00%
2/25/2016,3610.6,"3,610.60","3,690.00","3,597.40",6.65M,0.37%
2/26/2016,3756.1,"3,623.90","3,756.10","3,610.60",13.15M,4.03%
2/29/2016,3690,"3,809.00","3,809.00","3,690.00",6.65M,-1.76%
3/1/2016,3623.9,"3,690.00","3,690.00","3,610.60",6.81M,-1.79%
3/2/2016,3597.4,"3,637.10","3,650.30","3,544.50",11.41M,-0.73%
3/3/2016,3571,"3,623.90","3,637.10","3,571.00",5.21M,-0.73%
3/4/2016,3637.1,"3,584.20","3,663.50","3,557.70",5.36M,1.85%
3/7/2016,3676.8,"3,650.30","3,716.40","3,637.10",15.55M,1.09%
3/8/2016,3822.3,"3,729.70","3,875.20","3,729.70",47.79M,3.96%
3/9/2016,3769.3,"3,835.50","3,901.60","3,769.30",18.87M,-1.39%
3/10/2016,3782.6,"3,782.60","3,795.80","3,756.10",8.80M,0.35%
3/11/2016,3809,"3,795.80","3,848.70","3,769.30",15.14M,0.70%
3/14/2016,3967.7,"3,835.50","3,994.20","3,835.50",27.33M,4.17%
3/15/2016,3967.7,"3,994.20","4,033.90","3,928.10",19.04M,0.00%
3/16/2016,3954.5,"3,994.20","3,994.20","3,941.30",11.54M,-0.33%
3/17/2016,3967.7,"3,994.20","4,020.60","3,954.50",14.83M,0.33%
3/18/2016,3928.1,"3,981.00","3,981.00","3,928.10",18.25M,-1.00%
3/21/2016,3941.3,"3,954.50","4,007.40","3,941.30",10.68M,0.34%
3/22/2016,3901.6,"3,954.50","3,954.50","3,901.60",11.32M,-1.01%
3/23/2016,3875.2,"3,875.20","3,928.10","3,848.70",11.13M,-0.68%
3/24/2016,3809,"3,861.90","3,914.80","3,809.00",12.42M,-1.71%
3/25/2016,3835.5,"3,809.00","3,861.90","3,795.80",12.04M,0.70%
