Date,Price,Open,High,Low,Vol.,Change %
4/25/2022,35850,"38,500.00","38,600.00","35,850.00",2.95M,-6.88%
4/26/2022,36900,"35,150.00","37,250.00","35,150.00",1.86M,2.93%
4/27/2022,37200,"37,000.00","37,500.00","36,450.00",748.10K,0.81%
4/28/2022,36700,"37,200.00","37,200.00","36,700.00",974.90K,-1.34%
4/29/2022,37250,"36,850.00","37,750.00","36,800.00",1.52M,1.50%
5/4/2022,37250,"37,250.00","37,700.00","36,950.00",1.56M,0.00%
5/5/2022,38200,"37,600.00","38,200.00","37,000.00",1.99M,2.55%
5/6/2022,37000,"37,350.00","37,850.00","37,000.00",1.58M,-3.14%
5/9/2022,34450,"36,600.00","36,900.00","34,450.00",2.41M,-6.89%
5/10/2022,35800,"34,100.00","35,900.00","33,500.00",1.73M,3.92%
5/11/2022,36100,"35,750.00","36,100.00","35,050.00",862.90K,0.84%
5/12/2022,33600,"35,400.00","35,800.00","33,600.00",1.51M,-6.93%
5/13/2022,31800,"33,800.00","34,000.00","31,800.00",2.35M,-5.36%
5/16/2022,32200,"33,200.00","33,250.00","32,200.00",1.28M,1.26%
5/17/2022,34450,"32,500.00","34,450.00","32,050.00",1.12M,6.99%
5/18/2022,34900,"34,900.00","35,500.00","34,200.00",1.29M,1.31%
5/19/2022,34650,"34,000.00","35,000.00","33,900.00",895.10K,-0.72%
5/20/2022,34500,"34,400.00","34,900.00","34,300.00",1.13M,-0.43%
5/23/2022,33350,"34,400.00","34,700.00","33,000.00",1.00M,-3.33%
5/24/2022,33750,"33,700.00","33,850.00","33,100.00",768.00K,1.20%
5/25/2022,34900,"34,000.00","35,100.00","34,000.00",1.07M,3.41%
5/26/2022,35100,"35,600.00","35,750.00","35,000.00",1.19M,0.57%
5/27/2022,35300,"35,100.00","35,400.00","34,900.00",891.00K,0.57%
5/30/2022,35750,"35,500.00","35,850.00","35,200.00",1.09M,1.27%
5/31/2022,35300,"35,500.00","35,600.00","35,000.00",1.03M,-1.26%
6/1/2022,35150,"35,100.00","35,550.00","34,950.00",1.07M,-0.42%
6/2/2022,34700,"35,150.00","35,200.00","34,500.00",905.20K,-1.28%
6/3/2022,34350,"34,700.00","34,750.00","34,000.00",570.70K,-1.01%
6/6/2022,34200,"34,350.00","34,650.00","33,800.00",918.80K,-0.44%
6/7/2022,33600,"34,100.00","34,200.00","33,100.00",1.17M,-1.75%
6/8/2022,34300,"33,700.00","34,800.00","33,650.00",982.90K,2.08%
